Ligand,Binding Energy,Intermol Energy,Internal Energy,Torsional Energy,Unbound Energy,RMSD
macro_tratado_6edi_com_4uz_ligante_tratado_6edi_com_4uz,-5.34,-8.03,-2.67,2.68,-2.67,5.75
macro_tratado_6edi_com_4uz_ligante_tratado_6edi_com_4uz,-4.84,-7.53,-2.51,2.68,-2.51,5.77
macro_tratado_6edi_com_4uz_ligante_tratado_6edi_com_4uz,-3.84,-6.53,-2.41,2.68,-2.41,5.8
macro_tratado_6edi_com_4uz_ligante_tratado_6edi_com_4uz,-4.37,-7.05,-1.79,2.68,-1.79,5.8
macro_tratado_6edi_com_4uz_ligante_tratado_6edi_com_4uz,-4.37,-7.06,-3.05,2.68,-3.05,5.82
macro_tratado_6edi_com_4uz_ligante_tratado_6edi_com_4uz,-5.12,-7.8,-2.73,2.68,-2.73,5.82
macro_tratado_6edi_com_4uz_ligante_tratado_6edi_com_4uz,-2.9,-5.58,-2.38,2.68,-2.38,5.82
macro_tratado_6edi_com_4uz_ligante_tratado_6edi_com_4uz,-4.75,-7.43,-2.56,2.68,-2.56,5.84
macro_tratado_6edi_com_4uz_ligante_tratado_6edi_com_4uz,-4.66,-7.35,-2.5,2.68,-2.5,5.84
macro_tratado_6edi_com_4uz_ligante_tratado_6edi_com_4uz,-3.86,-6.55,-2.8,2.68,-2.8,5.85
macro_tratado_6edi_com_4uz_ligante_tratado_6edi_com_4uz,-4.24,-6.92,-2.18,2.68,-2.18,5.85
macro_tratado_6edi_com_4uz_ligante_tratado_6edi_com_4uz,-3.47,-6.15,-3.05,2.68,-3.05,5.87
macro_tratado_6edi_com_4uz_ligante_tratado_6edi_com_4uz,-3.08,-5.77,-3.03,2.68,-3.03,5.88
macro_tratado_6edi_com_4uz_ligante_tratado_6edi_com_4uz,-4.21,-6.89,-2.72,2.68,-2.72,5.91
macro_tratado_6edi_com_4uz_ligante_tratado_6edi_com_4uz,-3.4,-6.08,-2.73,2.68,-2.73,5.91
macro_tratado_6edi_com_4uz_ligante_tratado_6edi_com_4uz,-4.07,-6.75,-1.93,2.68,-1.93,5.92
macro_tratado_6edi_com_4uz_ligante_tratado_6edi_com_4uz,-4.05,-6.73,-2.84,2.68,-2.84,5.93
macro_tratado_6edi_com_4uz_ligante_tratado_6edi_com_4uz,-3.7,-6.38,-3.14,2.68,-3.14,5.94
macro_tratado_6edi_com_4uz_ligante_tratado_6edi_com_4uz,-2.87,-5.55,-2.52,2.68,-2.52,5.96
macro_tratado_6edi_com_4uz_ligante_tratado_6edi_com_4uz,-5.78,-8.47,-1.28,2.68,-1.28,5.96
macro_tratado_6edi_com_4uz_ligante_tratado_6edi_com_4uz,-4.73,-7.41,-2.97,2.68,-2.97,5.98
macro_tratado_6edi_com_4uz_ligante_tratado_6edi_com_4uz,-4.07,-6.75,-2.75,2.68,-2.75,6.0
macro_tratado_6edi_com_4uz_ligante_tratado_6edi_com_4uz,-5.33,-8.01,-2.37,2.68,-2.37,6.01
macro_tratado_6edi_com_4uz_ligante_tratado_6edi_com_4uz,-5.45,-8.13,-2.47,2.68,-2.47,6.02
macro_tratado_6edi_com_4uz_ligante_tratado_6edi_com_4uz,-5.12,-7.81,-2.63,2.68,-2.63,6.02
macro_tratado_6edi_com_4uz_ligante_tratado_6edi_com_4uz,-3.34,-6.03,-2.78,2.68,-2.78,6.03
macro_tratado_6edi_com_4uz_ligante_tratado_6edi_com_4uz,-3.43,-6.12,-2.35,2.68,-2.35,6.03
macro_tratado_6edi_com_4uz_ligante_tratado_6edi_com_4uz,-3.77,-6.46,-2.35,2.68,-2.35,6.04
macro_tratado_6edi_com_4uz_ligante_tratado_6edi_com_4uz,-4.42,-7.1,-2.13,2.68,-2.13,6.04
macro_tratado_6edi_com_4uz_ligante_tratado_6edi_com_4uz,-4.68,-7.37,-1.88,2.68,-1.88,6.07
macro_tratado_6edi_com_4uz_ligante_tratado_6edi_com_4uz,-3.71,-6.4,-2.23,2.68,-2.23,6.07
macro_tratado_6edi_com_4uz_ligante_tratado_6edi_com_4uz,-3.45,-6.13,-2.76,2.68,-2.76,6.08
macro_tratado_6edi_com_4uz_ligante_tratado_6edi_com_4uz,-5.62,-8.3,-2.46,2.68,-2.46,6.08
macro_tratado_6edi_com_4uz_ligante_tratado_6edi_com_4uz,-5.26,-7.94,-2.73,2.68,-2.73,6.08
macro_tratado_6edi_com_4uz_ligante_tratado_6edi_com_4uz,-5.07,-7.76,-1.66,2.68,-1.66,6.1
macro_tratado_6edi_com_4uz_ligante_tratado_6edi_com_4uz,-5.65,-8.33,-1.94,2.68,-1.94,6.11
macro_tratado_6edi_com_4uz_ligante_tratado_6edi_com_4uz,-2.93,-5.62,-2.29,2.68,-2.29,6.11
macro_tratado_6edi_com_4uz_ligante_tratado_6edi_com_4uz,-4.54,-7.22,-2.08,2.68,-2.08,6.11
macro_tratado_6edi_com_4uz_ligante_tratado_6edi_com_4uz,-3.96,-6.65,-1.8,2.68,-1.8,6.12
macro_tratado_6edi_com_4uz_ligante_tratado_6edi_com_4uz,-4.85,-7.54,-1.75,2.68,-1.75,6.14
macro_tratado_6edi_com_4uz_ligante_tratado_6edi_com_4uz,-4.3,-6.99,-1.54,2.68,-1.54,6.15
macro_tratado_6edi_com_4uz_ligante_tratado_6edi_com_4uz,-3.82,-6.51,-2.41,2.68,-2.41,6.16
macro_tratado_6edi_com_4uz_ligante_tratado_6edi_com_4uz,-4.29,-6.97,-2.59,2.68,-2.59,6.16
macro_tratado_6edi_com_4uz_ligante_tratado_6edi_com_4uz,-3.0,-5.68,-2.97,2.68,-2.97,6.17
macro_tratado_6edi_com_4uz_ligante_tratado_6edi_com_4uz,-4.11,-6.79,-2.16,2.68,-2.16,6.17
macro_tratado_6edi_com_4uz_ligante_tratado_6edi_com_4uz,-3.76,-6.44,-2.55,2.68,-2.55,6.18
macro_tratado_6edi_com_4uz_ligante_tratado_6edi_com_4uz,-3.1,-5.79,-2.87,2.68,-2.87,6.21
macro_tratado_6edi_com_4uz_ligante_tratado_6edi_com_4uz,-4.77,-7.45,-1.92,2.68,-1.92,6.25
macro_tratado_6edi_com_4uz_ligante_tratado_6edi_com_4uz,-5.11,-7.79,-2.12,2.68,-2.12,6.28
macro_tratado_6edi_com_4uz_ligante_tratado_6edi_com_4uz,-5.43,-8.12,-2.58,2.68,-2.58,6.29
macro_tratado_6edi_com_4uz_ligante_tratado_6edi_com_4uz,-5.8,-8.49,-1.99,2.68,-1.99,6.31
macro_tratado_6edi_com_4uz_ligante_tratado_6edi_com_4uz,-5.77,-8.45,-2.6,2.68,-2.6,6.32
macro_tratado_6edi_com_4uz_ligante_tratado_6edi_com_4uz,-4.1,-6.79,-2.13,2.68,-2.13,6.36
macro_tratado_6edi_com_4uz_ligante_tratado_6edi_com_4uz,-5.03,-7.71,-2.17,2.68,-2.17,6.37
macro_tratado_6edi_com_4uz_ligante_tratado_6edi_com_4uz,-4.25,-6.94,-2.65,2.68,-2.65,6.4
macro_tratado_6edi_com_4uz_ligante_tratado_6edi_com_4uz,-3.3,-5.98,-2.7,2.68,-2.7,6.52
macro_tratado_6edi_com_4uz_ligante_tratado_6edi_com_4uz,-3.11,-5.79,-2.27,2.68,-2.27,6.52
macro_tratado_6edi_com_4uz_ligante_tratado_6edi_com_4uz,-5.3,-7.98,-2.22,2.68,-2.22,6.55
macro_tratado_6edi_com_4uz_ligante_tratado_6edi_com_4uz,-3.9,-6.59,-1.84,2.68,-1.84,6.58
macro_tratado_6edi_com_4uz_ligante_tratado_6edi_com_4uz,-4.38,-7.06,-2.45,2.68,-2.45,6.58
macro_tratado_6edi_com_4uz_ligante_tratado_6edi_com_4uz,-5.05,-7.74,-2.81,2.68,-2.81,6.59
macro_tratado_6edi_com_4uz_ligante_tratado_6edi_com_4uz,-4.71,-7.39,-1.42,2.68,-1.42,6.76
macro_tratado_6edi_com_4uz_ligante_tratado_6edi_com_4uz,-3.7,-6.38,-2.69,2.68,-2.69,7.28
macro_tratado_6edi_com_4uz_ligante_tratado_6edi_com_4uz,-3.55,-6.24,-2.71,2.68,-2.71,7.42
macro_tratado_6edi_com_4uz_ligante_tratado_6edi_com_4uz,-4.25,-6.93,-2.2,2.68,-2.2,8.1
